1,1,1.842105263,1.921052632,0.675,0.925,0.6,0.72,0.88,0.91,0.61,0.7,0.81,0.85
4,1,0.842105263,1.026315789,0.25,0.525,0.58,0.59,0.85,0.87,0.42,0.58,0.74,0.74
1,0,1.105263158,1.526315789,0.55,0.85,0.49,0.71,0.8,0.92,0.44,0.77,0.67,0.83
0,2,0.973684211,1.894736842,0.425,0.85,0.57,0.85,0.86,0.95,0.64,0.74,0.75,0.89
2,2,1.605263158,0.947368421,0.525,0.55,0.59,0.49,0.87,0.8,0.58,0.44,0.74,0.67
1,1,1.105263158,1.078947368,0.475,0.425,0.52,0.57,0.81,0.86,0.32,0.64,0.67,0.75
4,1,2.368421053,1.368421053,0.85,0.45,0.85,0.57,0.95,0.88,0.74,0.51,0.89,0.75
1,0,1.368421053,0.947368421,0.275,0.675,0.56,0.6,0.83,0.88,0.51,0.61,0.74,0.81
0,1,1.394736842,1.921052632,0.425,0.925,0.59,0.72,0.88,0.91,0.54,0.7,0.76,0.85
2,1,1.684210526,1.631578947,0.85,0.9,0.71,1,0.92,0.99,0.77,0.77,0.83,0.97
0,3,2.447368421,2.315789474,0.775,0.95,0.79,1,0.93,1,0.68,1,0.89,1
2,1,1.105263158,0.947368421,0.475,0.675,0.52,0.6,0.81,0.88,0.32,0.61,0.67,0.81
1,1,1.473684211,1.026315789,0.525,0.525,0.63,0.59,0.88,0.87,0.6,0.58,0.8,0.74
2,0,2.289473684,0.631578947,0.925,0.25,0.72,0.58,0.91,0.85,0.7,0.42,0.85,0.74
2,0,2.368421053,0.947368421,0.85,0.55,0.85,0.49,0.95,0.8,0.74,0.44,0.89,0.67
2,1,1.263157895,1.526315789,0.3,0.775,0.48,0.79,0.82,0.93,0.39,0.68,0.68,0.89
1,0,2.578947368,1.631578947,0.95,0.9,1,1,1,0.99,1,0.77,1,0.97
2,3,1.394736842,1.526315789,0.425,0.85,0.59,0.71,0.88,0.92,0.54,0.77,0.76,0.83
2,1,1.684210526,1.894736842,0.85,0.85,0.71,0.85,0.92,0.95,0.77,0.74,0.83,0.89
2,0,1.842105263,0.526315789,0.675,0.3,0.6,0.48,0.88,0.82,0.61,0.39,0.81,0.68
3,0,1.105263158,1.078947368,0.55,0.425,0.49,0.57,0.8,0.86,0.44,0.64,0.67,0.75
0,3,1.131578947,0.868421053,0.45,0.475,0.57,0.52,0.88,0.81,0.51,0.32,0.75,0.67
2,1,2.236842105,1.105263158,0.9,0.425,1,0.59,0.99,0.88,0.77,0.54,0.97,0.76
3,0,2.447368421,0.842105263,0.775,0.275,0.79,0.56,0.93,0.83,0.68,0.51,0.89,0.74
1,4,1.605263158,1.921052632,0.525,0.925,0.59,0.72,0.87,0.91,0.58,0.7,0.74,0.85
0,2,0.842105263,1.105263158,0.25,0.425,0.58,0.59,0.85,0.88,0.42,0.54,0.74,0.76
5,0,2.368421053,0.842105263,0.85,0.275,0.85,0.56,0.95,0.83,0.74,0.51,0.89,0.74
1,2,1.394736842,1.894736842,0.425,0.85,0.59,0.85,0.88,0.95,0.54,0.74,0.76,0.89
0,2,1.263157895,1.263157895,0.3,0.525,0.48,0.63,0.82,0.88,0.39,0.6,0.68,0.8
1,0,1.105263158,0.631578947,0.55,0.25,0.49,0.58,0.8,0.85,0.44,0.42,0.67,0.74
2,2,1.368421053,1.026315789,0.275,0.525,0.56,0.59,0.83,0.87,0.51,0.58,0.74,0.74
3,0,1.131578947,1.078947368,0.45,0.425,0.57,0.57,0.88,0.86,0.51,0.64,0.75,0.75
1,3,1.842105263,2.315789474,0.675,0.95,0.6,1,0.88,1,0.61,1,0.81,1
1,3,2.236842105,1.921052632,0.9,0.925,1,0.72,0.99,0.91,0.77,0.7,0.97,0.85
0,0,1.842105263,1.894736842,0.675,0.85,0.6,0.85,0.88,0.95,0.61,0.74,0.81,0.89
2,2,1.605263158,1.105263158,0.525,0.425,0.59,0.59,0.87,0.88,0.58,0.54,0.74,0.76
1,1,1.263157895,0.631578947,0.3,0.25,0.48,0.58,0.82,0.85,0.39,0.42,0.68,0.74
1,2,1.473684211,0.947368421,0.525,0.55,0.63,0.49,0.88,0.8,0.6,0.44,0.8,0.67
1,2,1.368421053,0.868421053,0.275,0.475,0.56,0.52,0.83,0.81,0.51,0.32,0.74,0.67
2,3,2.578947368,1.526315789,0.95,0.85,1,0.71,1,0.92,1,0.77,1,0.83
3,2,2.447368421,1.078947368,0.775,0.425,0.79,0.57,0.93,0.86,0.68,0.64,0.89,0.75
1,1,2.236842105,1.368421053,0.9,0.45,1,0.57,0.99,0.88,0.77,0.51,0.97,0.75
2,3,0.973684211,1.631578947,0.425,0.9,0.57,1,0.86,0.99,0.64,0.77,0.75,0.97
2,1,1.105263158,1.263157895,0.475,0.525,0.52,0.63,0.81,0.88,0.32,0.6,0.67,0.8
3,2,1.394736842,0.526315789,0.425,0.3,0.59,0.48,0.88,0.82,0.54,0.39,0.76,0.68
1,0,0.842105263,0.842105263,0.25,0.275,0.58,0.56,0.85,0.83,0.42,0.51,0.74,0.74
3,0,2.368421053,1.026315789,0.85,0.525,0.85,0.59,0.95,0.87,0.74,0.58,0.89,0.74
1,3,2.289473684,2.315789474,0.925,0.95,0.72,1,0.91,1,0.7,1,0.85,1
2,1,1.105263158,1.526315789,0.55,0.775,0.49,0.79,0.8,0.93,0.44,0.68,0.67,0.89
1,1,1.263157895,1.921052632,0.3,0.925,0.48,0.72,0.82,0.91,0.39,0.7,0.68,0.85
0,2,1.605263158,1.526315789,0.525,0.85,0.59,0.71,0.87,0.92,0.58,0.77,0.74,0.83
1,2,1.105263158,1.631578947,0.475,0.9,0.52,1,0.81,0.99,0.32,0.77,0.67,0.97
0,0,1.473684211,1.078947368,0.525,0.425,0.63,0.57,0.88,0.86,0.6,0.64,0.8,0.75
0,0,1.368421053,1.105263158,0.275,0.425,0.56,0.59,0.83,0.88,0.51,0.54,0.74,0.76
4,1,2.447368421,1.368421053,0.775,0.45,0.79,0.57,0.93,0.88,0.68,0.51,0.89,0.75
1,0,1.842105263,0.947368421,0.675,0.55,0.6,0.49,0.88,0.8,0.61,0.44,0.81,0.67
0,0,1.105263158,0.526315789,0.475,0.3,0.52,0.48,0.81,0.82,0.32,0.39,0.67,0.68
5,0,1.394736842,1.263157895,0.425,0.525,0.59,0.63,0.88,0.88,0.54,0.6,0.76,0.8
0,2,0.842105263,0.947368421,0.25,0.675,0.58,0.6,0.85,0.88,0.42,0.61,0.74,0.81
2,1,0.973684211,1.026315789,0.425,0.525,0.57,0.59,0.86,0.87,0.64,0.58,0.75,0.74
1,4,1.131578947,2.315789474,0.45,0.95,0.57,1,0.88,1,0.51,1,0.75,1
2,1,1.684210526,1.526315789,0.85,0.775,0.71,0.79,0.92,0.93,0.77,0.68,0.83,0.89
2,0,2.289473684,0.842105263,0.925,0.275,0.72,0.56,0.91,0.83,0.7,0.51,0.85,0.74
1,0,1.263157895,1.526315789,0.3,0.85,0.48,0.71,0.82,0.92,0.39,0.77,0.68,0.83
0,2,1.473684211,1.368421053,0.525,0.45,0.63,0.57,0.88,0.88,0.6,0.51,0.8,0.75
2,1,1.368421053,0.947368421,0.275,0.55,0.56,0.49,0.83,0.8,0.51,0.44,0.74,0.67
1,1,1.842105263,1.078947368,0.675,0.425,0.6,0.57,0.88,0.86,0.61,0.64,0.81,0.75
0,0,2.578947368,0.631578947,0.95,0.25,1,0.58,1,0.85,1,0.42,1,0.74
5,0,2.447368421,0.868421053,0.775,0.475,0.79,0.52,0.93,0.81,0.68,0.32,0.89,0.67
1,0,2.236842105,1.894736842,0.9,0.85,1,0.85,0.99,0.95,0.77,0.74,0.97,0.89
1,1,2.236842105,0.631578947,0.9,0.25,1,0.58,0.99,0.85,0.77,0.42,0.97,0.74
3,1,1.473684211,1.526315789,0.525,0.775,0.63,0.79,0.88,0.93,0.6,0.68,0.8,0.89
3,1,2.578947368,0.526315789,0.95,0.3,1,0.48,1,0.82,1,0.39,1,0.68
1,0,2.289473684,0.947368421,0.925,0.55,0.72,0.49,0.91,0.8,0.7,0.44,0.85,0.67
0,0,1.131578947,1.526315789,0.45,0.85,0.57,0.71,0.88,0.92,0.51,0.77,0.75,0.83
1,2,1.105263158,1.026315789,0.475,0.525,0.52,0.59,0.81,0.87,0.32,0.58,0.67,0.74
0,1,0.842105263,1.526315789,0.25,0.775,0.58,0.79,0.85,0.93,0.42,0.68,0.74,0.89
4,0,2.368421053,0.526315789,0.85,0.3,0.85,0.48,0.95,0.82,0.74,0.39,0.89,0.68
1,0,1.684210526,0.842105263,0.85,0.275,0.71,0.56,0.92,0.83,0.77,0.51,0.83,0.74
3,0,1.105263158,1.631578947,0.55,0.9,0.49,1,0.8,0.99,0.44,0.77,0.67,0.97
0,1,0.973684211,2.315789474,0.425,0.95,0.57,1,0.86,1,0.64,1,0.75,1
5,4,2.289473684,1.263157895,0.925,0.525,0.72,0.63,0.91,0.88,0.7,0.6,0.85,0.8
3,1,1.131578947,0.947368421,0.45,0.675,0.57,0.6,0.88,0.88,0.51,0.61,0.75,0.81
2,1,1.14,1.03,0.7,0.55,0.71,0.63,0.92,0.88,0.77,0.6,0.83,0.8
2,2,0.67,1.03,0.5,0.75,0.6,0.6,0.87,0.88,0.61,0.61,0.73,0.81
2,0,1.19,0.67,0.65,0.3,0.59,0.39,0.87,0.72,0.58,0.4,0.74,0.64
0,2,0.72,0.52,0.05,0.2,0.66,0.59,0.88,0.88,0.51,0.54,0.76,0.76
0,3,0.47,1.55,0.25,0.85,0.58,1,0.85,0.99,0.42,0.77,0.74,0.97
2,0,0.88,0.83,0.6,0.45,0.56,0.48,0.83,0.82,0.51,0.39,0.74,0.68
1,2,0.57,1.29,0.35,0.9,0.49,0.72,0.8,0.91,0.44,0.7,0.67,0.85
0,2,1.65,2.22,0.8,1,0.79,1,0.93,1,0.68,1,0.89,1
4,0,1.4,0.88,0.95,0.4,0.85,0.57,0.95,0.88,0.74,0.51,0.89,0.75
0,0,0.62,0.67,0.1,0.15,0.57,0.52,0.86,0.81,0.64,0.32,0.75,0.67
3,2,1.55,1.65,0.85,0.8,1,0.79,0.99,0.93,0.77,0.68,0.97,0.89
2,1,1.03,0.62,0.75,0.1,0.6,0.57,0.88,0.86,0.61,0.64,0.81,0.75
2,0,1.03,0.67,0.55,0.5,0.63,0.6,0.88,0.87,0.6,0.61,0.8,0.73
3,1,1.29,0.72,0.9,0.05,0.72,0.66,0.91,0.88,0.7,0.51,0.85,0.76
1,2,0.88,1.19,0.4,0.65,0.57,0.59,0.88,0.87,0.51,0.58,0.75,0.74
0,0,0.67,0.57,0.3,0.35,0.39,0.49,0.72,0.8,0.4,0.44,0.64,0.67
3,2,0.83,1.14,0.45,0.7,0.48,0.71,0.82,0.92,0.39,0.77,0.68,0.83
1,3,0.67,0.88,0.15,0.6,0.52,0.56,0.81,0.83,0.32,0.51,0.67,0.74
6,1,2.22,0.47,1,0.25,1,0.58,1,0.85,1,0.42,1,0.74
0,2,0.52,1.4,0.2,0.95,0.59,0.85,0.88,0.95,0.54,0.74,0.76,0.89
1,0,1.4,0.83,0.95,0.45,0.85,0.48,0.95,0.82,0.74,0.39,0.89,0.68
3,1,1.65,0.88,0.8,0.4,0.79,0.57,0.93,0.88,0.68,0.51,0.89,0.75
2,2,1.19,1.03,0.65,0.75,0.59,0.6,0.87,0.88,0.58,0.61,0.74,0.81
0,0,0.47,0.67,0.25,0.3,0.58,0.39,0.85,0.72,0.42,0.4,0.74,0.64
1,2,0.62,1.03,0.1,0.55,0.57,0.63,0.86,0.88,0.64,0.6,0.75,0.8
1,1,0.67,2.22,0.5,1,0.6,1,0.87,1,0.61,1,0.73,1
4,2,0.72,0.67,0.05,0.15,0.66,0.52,0.88,0.81,0.51,0.32,0.76,0.67
1,2,0.57,1.55,0.35,0.85,0.49,1,0.8,0.99,0.44,0.77,0.67,0.97
2,1,0.88,0.52,0.6,0.2,0.56,0.59,0.83,0.88,0.51,0.54,0.74,0.76
0,3,1.14,1.29,0.7,0.9,0.71,0.72,0.92,0.91,0.77,0.7,0.83,0.85
2,1,2.22,0.57,1,0.35,1,0.49,1,0.8,1,0.44,1,0.67
2,2,0.83,0.72,0.45,0.05,0.48,0.66,0.82,0.88,0.39,0.51,0.68,0.76
2,0,1.55,1.19,0.85,0.65,1,0.59,0.99,0.87,0.77,0.58,0.97,0.74
0,2,0.52,0.62,0.2,0.1,0.59,0.57,0.88,0.86,0.54,0.64,0.76,0.75
1,1,1.03,0.47,0.75,0.25,0.6,0.58,0.88,0.85,0.61,0.42,0.81,0.74
0,1,0.88,0.67,0.4,0.5,0.57,0.6,0.88,0.87,0.51,0.61,0.75,0.73
1,2,1.03,1.4,0.55,0.95,0.63,0.85,0.88,0.95,0.6,0.74,0.8,0.89
0,2,0.67,1.14,0.15,0.7,0.52,0.71,0.81,0.92,0.32,0.77,0.67,0.83
2,1,0.88,1.29,0.6,0.9,0.56,0.72,0.83,0.91,0.51,0.7,0.74,0.85
2,3,0.67,1.65,0.3,0.8,0.39,0.79,0.72,0.93,0.4,0.68,0.64,0.89
1,2,0.88,1.14,0.6,0.7,0.56,0.71,0.83,0.92,0.51,0.77,0.74,0.83
4,2,1.19,1.03,0.65,0.55,0.59,0.63,0.87,0.88,0.58,0.6,0.74,0.8
4,1,1.55,0.67,0.85,0.3,1,0.39,0.99,0.72,0.77,0.4,0.97,0.64
0,1,0.47,0.52,0.25,0.2,0.58,0.59,0.85,0.88,0.42,0.54,0.74,0.76
3,0,2.22,0.72,1,0.05,1,0.66,1,0.88,1,0.51,1,0.76
1,2,0.57,1.65,0.35,0.8,0.49,0.79,0.8,0.93,0.44,0.68,0.67,0.89
1,2,1.29,1.4,0.9,0.95,0.72,0.85,0.91,0.95,0.7,0.74,0.85,0.89
1,3,1.03,0.88,0.75,0.4,0.6,0.57,0.88,0.88,0.61,0.51,0.81,0.75
1,0,0.67,0.67,0.5,0.15,0.6,0.52,0.87,0.81,0.61,0.32,0.73,0.67
2,2,0.62,0.83,0.1,0.45,0.57,0.48,0.86,0.82,0.64,0.39,0.75,0.68
1,2,0.83,1.29,0.45,0.9,0.48,0.72,0.82,0.91,0.39,0.7,0.68,0.85
4,0,0.67,1.19,0.15,0.65,0.52,0.59,0.81,0.87,0.32,0.58,0.67,0.74
0,5,0.67,2.22,0.3,1,0.39,1,0.72,1,0.4,1,0.64,1
0,0,0.52,0.57,0.2,0.35,0.59,0.49,0.88,0.8,0.54,0.44,0.76,0.67
3,1,1.03,0.47,0.55,0.25,0.63,0.58,0.88,0.85,0.6,0.42,0.8,0.74
3,0,1.4,0.62,0.95,0.1,0.85,0.57,0.95,0.86,0.74,0.64,0.89,0.75
1,1,1.14,0.67,0.7,0.5,0.71,0.6,0.92,0.87,0.77,0.61,0.83,0.73
1,1,0.72,0.88,0.05,0.6,0.66,0.56,0.88,0.83,0.51,0.51,0.76,0.74
2,0,1.65,1.03,0.8,0.75,0.79,0.6,0.93,0.88,0.68,0.61,0.89,0.81
0,0,0.88,1.55,0.4,0.85,0.57,1,0.88,0.99,0.51,0.77,0.75,0.97
1,1,1.55,1.4,0.85,0.95,1,0.85,0.99,0.95,0.77,0.74,0.97,0.89
2,0,1.65,0.88,0.8,0.6,0.79,0.56,0.93,0.83,0.68,0.51,0.89,0.74
3,0,1.03,0.72,0.75,0.05,0.6,0.66,0.88,0.88,0.61,0.51,0.81,0.76
0,2,0.47,1.29,0.25,0.9,0.58,0.72,0.85,0.91,0.42,0.7,0.74,0.85
2,0,2.22,0.83,1,0.45,1,0.48,1,0.82,1,0.39,1,0.68
0,2,0.57,1.03,0.35,0.55,0.49,0.63,0.8,0.88,0.44,0.6,0.67,0.8
2,0,0.67,0.62,0.5,0.1,0.6,0.57,0.87,0.86,0.61,0.64,0.73,0.75
3,1,0.88,0.57,0.4,0.35,0.57,0.49,0.88,0.8,0.51,0.44,0.75,0.67
1,2,0.67,0.67,0.3,0.15,0.39,0.52,0.72,0.81,0.4,0.32,0.64,0.67
2,1,1.19,0.52,0.65,0.2,0.59,0.59,0.87,0.88,0.58,0.54,0.74,0.76
1,0,0.83,0.88,0.45,0.4,0.48,0.57,0.82,0.88,0.39,0.51,0.68,0.75
3,2,1.14,0.57,0.7,0.35,0.71,0.49,0.92,0.8,0.77,0.44,0.83,0.67
1,1,0.67,0.47,0.15,0.25,0.52,0.58,0.81,0.85,0.32,0.42,0.67,0.74
0,1,0.52,0.67,0.2,0.5,0.59,0.6,0.88,0.87,0.54,0.61,0.76,0.73
1,2,1.03,1.03,0.55,0.75,0.63,0.6,0.88,0.88,0.6,0.61,0.8,0.81
1,0,1.29,0.67,0.9,0.3,0.72,0.39,0.91,0.72,0.7,0.4,0.85,0.64
0,4,0.88,1.19,0.6,0.65,0.56,0.59,0.83,0.87,0.51,0.58,0.74,0.74
0,0,1.4,2.22,0.95,1,0.85,1,0.95,1,0.74,1,0.89,1
0,3,0.62,1.55,0.1,0.85,0.57,1,0.86,0.99,0.64,0.77,0.75,0.97
1,5,0.72,1.65,0.05,0.8,0.66,0.79,0.88,0.93,0.51,0.68,0.76,0.89
0,1,0.47,1.4,0.25,0.95,0.58,0.85,0.85,0.95,0.42,0.74,0.74,0.89
0,0,1.19,0.62,0.65,0.1,0.59,0.57,0.87,0.86,0.58,0.64,0.74,0.75
4,2,0.67,0.72,0.3,0.05,0.39,0.66,0.72,0.88,0.4,0.51,0.64,0.76
5,0,2.22,0.67,1,0.15,1,0.52,1,0.81,1,0.32,1,0.67
0,1,0.57,0.83,0.35,0.45,0.49,0.48,0.8,0.82,0.44,0.39,0.67,0.68
0,1,0.88,1.29,0.4,0.9,0.57,0.72,0.88,0.91,0.51,0.7,0.75,0.85
0,2,0.67,0.88,0.5,0.6,0.6,0.56,0.87,0.83,0.61,0.51,0.73,0.74
2,2,1.55,1.14,0.85,0.7,1,0.71,0.99,0.92,0.77,0.77,0.97,0.83
2,0,1.03,0.52,0.75,0.2,0.6,0.59,0.88,0.88,0.61,0.54,0.81,0.76
3,1,1.65,1.03,0.8,0.55,0.79,0.63,0.93,0.88,0.68,0.6,0.89,0.8
1,1,1.03,0.88,0.55,0.4,0.63,0.57,0.88,0.88,0.6,0.51,0.8,0.75
1,0,0.83,0.67,0.45,0.5,0.48,0.6,0.82,0.87,0.39,0.61,0.68,0.73
0,3,0.72,1.19,0.05,0.65,0.66,0.59,0.88,0.87,0.51,0.58,0.76,0.74
4,1,1.4,0.67,0.95,0.3,0.85,0.39,0.95,0.72,0.74,0.4,0.89,0.64
0,0,0.62,0.57,0.1,0.35,0.57,0.49,0.86,0.8,0.64,0.44,0.75,0.67
3,0,0.88,0.47,0.6,0.25,0.56,0.58,0.83,0.85,0.51,0.42,0.74,0.74
2,1,1.14,1.03,0.7,0.75,0.71,0.6,0.92,0.88,0.77,0.61,0.83,0.81
0,4,0.67,1.55,0.15,0.85,0.52,1,0.81,0.99,0.32,0.77,0.67,0.97
2,2,0.52,1.65,0.2,0.8,0.59,0.79,0.88,0.93,0.54,0.68,0.76,0.89
0,1,1.29,2.22,0.9,1,0.72,1,0.91,1,0.7,1,0.85,1
2,3,0.67,1.29,0.5,0.9,0.6,0.72,0.87,0.91,0.61,0.7,0.73,0.85
1,1,1.65,1.4,0.8,0.95,0.79,0.85,0.93,0.95,0.68,0.74,0.89,0.89
0,1,0.67,1.03,0.3,0.55,0.39,0.63,0.72,0.88,0.4,0.6,0.64,0.8
3,1,1.03,0.83,0.75,0.45,0.6,0.48,0.88,0.82,0.61,0.39,0.81,0.68
1,0,0.57,0.88,0.35,0.6,0.49,0.56,0.8,0.83,0.44,0.51,0.67,0.74
4,2,0.88,0.67,0.4,0.15,0.57,0.52,0.88,0.81,0.51,0.32,0.75,0.67
1,2,1.19,1.14,0.65,0.7,0.59,0.71,0.87,0.92,0.58,0.77,0.74,0.83
3,1,1.55,0.52,0.85,0.2,1,0.59,0.99,0.88,0.77,0.54,0.97,0.76
6,1,2.22,0.62,1,0.1,1,0.57,1,0.86,1,0.64,1,0.75
1,0,0.47,0.72,0.25,0.05,0.58,0.66,0.85,0.88,0.42,0.51,0.74,0.76
0,1,0.52,1.29,0.2,0.9,0.59,0.72,0.88,0.91,0.54,0.7,0.76,0.85
1,1,0.47,0.88,0.25,0.4,0.58,0.57,0.85,0.88,0.42,0.51,0.74,0.75
0,0,1.03,0.67,0.55,0.15,0.63,0.52,0.88,0.81,0.6,0.32,0.8,0.67
2,1,0.57,1.19,0.35,0.65,0.49,0.59,0.8,0.87,0.44,0.58,0.67,0.74
1,1,0.62,0.88,0.1,0.6,0.57,0.56,0.86,0.83,0.64,0.51,0.75,0.74
2,1,0.67,0.83,0.3,0.45,0.39,0.48,0.72,0.82,0.4,0.39,0.64,0.68
1,1,1.65,0.67,0.8,0.5,0.79,0.6,0.93,0.87,0.68,0.61,0.89,0.73
3,1,2.22,1.14,1,0.7,1,0.71,1,0.92,1,0.77,1,0.83
0,0,1.55,1.03,0.85,0.75,1,0.6,0.99,0.88,0.77,0.61,0.97,0.81
2,0,1.4,0.72,0.95,0.05,0.85,0.66,0.95,0.88,0.74,0.51,0.89,0.76
3,1,1.29,1.55,0.9,0.85,0.72,1,0.91,0.99,0.7,0.77,0.85,0.97
1,1,0.83,1.03,0.45,0.55,0.48,0.63,0.82,0.88,0.39,0.6,0.68,0.8
1,0,1.03,0.67,0.75,0.3,0.6,0.39,0.88,0.72,0.61,0.4,0.81,0.64
3,2,0.72,0.62,0.05,0.1,0.66,0.57,0.88,0.86,0.51,0.64,0.76,0.75
0,0,1.14,0.52,0.7,0.2,0.71,0.59,0.92,0.88,0.77,0.54,0.83,0.76
0,3,0.88,1.4,0.6,0.95,0.56,0.85,0.83,0.95,0.51,0.74,0.74,0.89
0,4,0.88,2.22,0.4,1,0.57,1,0.88,1,0.51,1,0.75,1
0,2,0.67,0.47,0.5,0.25,0.6,0.58,0.87,0.85,0.61,0.42,0.73,0.74
1,2,1.19,1.65,0.65,0.8,0.59,0.79,0.87,0.93,0.58,0.68,0.74,0.89
1,2,0.67,0.57,0.15,0.35,0.52,0.49,0.81,0.8,0.32,0.44,0.67,0.67
2,1,0.67,0.67,0.3,0.5,0.39,0.6,0.72,0.87,0.4,0.61,0.64,0.73
